LocationID,ACCESS2,ARTHRITIS,BINGE,CANCER,CASTHMA,CERVICAL,CHD,CHECKUP,COLON_SCREEN,COPD,COREM,COREW,CSMOKING,DENTAL,DIABETES,KIDNEY,LPA,MAMMOUSE,MHLTH,OBESITY,PHLTH,SLEEP,STROKE,TEETHLOST
46033,12.1,23.2,22.1,6.6,8.6,86.5,5.9,71.9,62.0,5.0,22.7,22.3,18.0,68.8,8.1,2.5,21.2,76.2,10.6,32.3,9.7,30.1,2.8,13.0
46035,12.7,21.6,24.0,6.7,8.6,85.4,6.0,71.7,64.1,5.3,23.8,22.4,19.2,69.1,8.5,2.6,22.2,72.8,11.0,32.3,10.1,29.8,2.9,13.1
46037,14.0,23.1,22.3,6.5,9.1,84.6,6.8,70.9,63.9,6.1,21.7,22.3,21.6,65.1,9.5,2.8,24.9,74.5,12.0,36.3,11.5,30.8,3.3,17.0
46039,13.0,21.1,23.6,6.5,8.5,86.4,5.8,71.1,66.2,5.1,22.5,21.7,18.8,70.1,8.0,2.4,21.1,75.9,10.6,33.0,9.6,29.3,2.8,13.6
46041,16.3,28.8,19.8,6.8,13.0,82.5,10.0,73.7,55.4,9.1,18.5,15.8,31.8,54.5,16.2,4.2,34.4,68.6,16.4,44.5,18.0,36.6,5.5,29.6
46043,12.9,21.8,24.1,6.6,8.7,85.9,5.8,71.2,64.7,5.2,23.6,22.2,19.2,68.6,8.1,2.4,22.3,75.0,10.9,31.0,9.8,29.8,2.8,13.7
46045,12.6,22.2,23.4,6.6,8.5,86.4,5.7,71.2,64.2,5.0,23.8,21.8,18.3,71.7,7.7,2.4,22.3,74.4,10.5,31.7,9.3,29.9,2.7,13.3
46047,14.1,23.1,21.5,6.5,9.0,85.1,6.5,71.7,62.9,5.7,21.1,21.1,20.7,65.4,9.4,2.7,24.1,74.7,11.5,35.5,10.9,31.2,3.2,15.1
46049,12.0,22.5,22.0,6.6,8.6,86.1,6.0,71.5,63.8,5.1,23.2,22.3,18.0,69.6,8.1,2.5,21.7,74.1,10.7,32.9,9.6,29.7,2.8,13.3
46051,13.7,21.9,24.3,6.5,8.3,86.2,5.8,71.2,62.1,5.0,23.0,23.6,19.4,70.6,8.1,2.4,21.7,75.9,10.6,28.5,9.5,29.6,2.7,13.3
46053,13.9,22.9,22.2,6.6,9.2,85.0,6.7,71.6,61.6,6.0,21.7,21.8,21.6,66.7,9.2,2.8,24.4,73.4,11.9,33.7,11.2,30.8,3.2,15.9
46055,14.8,24.2,21.7,6.5,9.2,84.0,7.1,71.2,59.3,6.4,21.4,20.5,22.2,63.0,9.5,2.8,26.2,73.3,12.4,35.7,11.7,31.6,3.4,17.4
46057,13.6,22.1,22.3,6.4,8.2,86.1,5.8,70.5,63.6,5.0,23.0,21.9,18.6,69.8,8.2,2.4,22.1,75.0,10.5,33.9,9.6,30.4,2.8,13.4
46059,12.1,21.8,23.1,6.6,8.5,86.4,5.7,71.4,65.5,5.0,24.0,23.3,18.4,70.8,7.9,2.4,21.8,76.0,10.5,32.8,9.4,29.6,2.7,12.8
46061,11.9,22.1,23.9,6.5,8.4,86.6,5.6,71.5,66.1,4.8,24.3,22.7,18.0,70.4,7.7,2.3,20.8,76.0,10.4,30.6,9.0,28.7,2.6,12.1
46063,12.9,21.3,23.5,6.5,8.5,86.3,6.0,71.2,65.3,5.1,24.0,22.5,19.3,69.2,8.1,2.5,22.1,75.5,10.7,32.9,9.6,29.8,2.8,13.4
46065,11.5,20.7,22.3,6.6,8.8,86.7,5.8,72.5,66.7,4.9,24.6,25.9,17.5,72.1,8.4,2.5,20.8,77.0,10.5,31.5,9.5,29.3,2.8,12.1
46067,13.3,22.2,22.3,6.6,8.7,85.8,6.0,71.2,62.6,5.4,24.0,22.2,19.1,68.6,8.2,2.5,22.8,74.7,11.0,31.5,10.0,29.0,2.9,14.5
46069,12.7,22.2,22.7,6.6,8.8,85.8,6.2,71.9,64.0,5.3,22.9,22.1,20.1,68.6,8.6,2.5,23.2,74.9,11.1,32.7,10.2,30.3,2.9,14.2
46071,17.7,27.7,18.5,6.8,12.7,79.9,10.5,72.7,49.3,10.0,16.3,16.0,31.4,49.9,15.7,4.4,33.0,69.3,17.1,40.5,19.2,37.0,5.7,28.1
46073,14.1,21.6,23.2,6.5,8.5,86.1,5.9,71.0,63.8,5.2,23.7,22.0,19.0,68.4,8.2,2.5,23.2,74.9,10.7,31.5,9.9,29.8,2.8,14.2
46075,12.2,21.7,22.3,6.5,8.8,86.4,5.8,72.1,64.1,5.0,23.0,22.6,18.6,69.9,8.1,2.4,21.6,75.5,10.9,32.1,9.6,29.9,2.8,12.9
46077,12.5,22.1,24.1,6.6,8.5,86.1,5.9,71.6,65.9,5.0,26.1,21.7,18.3,69.0,8.2,2.4,22.1,74.6,10.5,32.4,9.5,29.6,2.7,12.9
46079,12.1,21.5,23.0,6.5,8.4,86.4,5.9,72.0,65.3,4.9,23.2,22.8,18.4,70.4,8.1,2.5,21.7,75.5,10.3,32.5,9.4,29.9,2.8,12.7
46081,12.2,22.8,23.5,6.5,8.4,85.8,5.8,71.3,62.9,4.9,23.7,22.8,18.7,67.9,7.6,2.4,19.8,74.7,10.3,29.8,9.4,29.6,2.7,12.8
46083,10.7,20.2,21.0,6.6,7.9,87.7,5.1,74.7,70.2,4.0,23.8,27.1,14.9,71.8,7.5,2.2,19.5,77.8,9.0,30.2,8.0,27.3,2.3,10.5
46085,14.7,25.2,20.9,6.6,10.5,83.8,7.9,73.0,59.6,7.1,20.6,20.0,25.7,60.1,11.8,3.2,27.5,71.3,13.7,38.4,13.7,33.6,4.0,19.8
46087,13.3,21.5,22.2,6.6,8.6,86.0,5.8,71.4,64.4,5.2,23.9,21.8,18.6,69.1,8.2,2.5,22.4,75.1,10.8,32.7,9.9,29.7,2.8,13.7
46089,14.5,23.3,22.2,6.6,9.1,84.9,6.6,71.4,62.1,6.1,22.6,21.0,21.2,65.6,9.1,2.7,24.9,73.5,12.0,32.7,11.1,30.6,3.2,16.8
46091,14.7,20.9,23.5,6.6,8.2,86.3,6.0,71.5,63.3,5.0,23.4,23.0,18.1,69.8,8.5,2.5,22.6,74.3,10.3,32.3,9.8,30.6,2.8,12.9
46093,12.9,21.7,20.3,6.5,8.2,86.9,5.7,70.5,61.6,5.0,21.8,20.8,18.3,66.3,7.9,2.4,22.8,75.6,10.4,29.1,9.6,32.1,2.8,13.1
46095,18.6,29.4,17.1,6.7,12.8,79.9,10.8,73.2,50.0,10.7,14.9,16.2,33.5,50.2,15.9,4.5,36.5,65.6,17.5,46.5,19.5,35.3,6.0,31.0
46097,13.3,21.8,23.3,6.5,8.6,85.8,6.1,70.8,63.2,5.3,22.6,23.0,19.5,66.8,8.4,2.5,22.3,74.6,11.0,32.8,10.0,30.2,2.9,14.1
46099,12.7,21.0,21.3,6.5,8.3,85.5,5.9,72.3,66.5,4.7,24.9,22.6,17.3,70.0,8.5,2.4,23.8,73.6,10.1,31.0,9.4,30.2,2.7,12.8
46101,13.3,22.5,21.5,6.5,9.0,85.0,6.4,72.3,61.6,5.6,21.9,20.9,20.6,66.1,9.2,2.7,23.1,74.8,11.4,35.1,10.8,30.7,3.1,15.5
46102,17.9,31.2,18.6,6.9,14.8,79.0,12.9,76.7,43.4,12.6,14.2,12.2,40.9,50.2,20.3,5.6,34.1,62.8,19.0,41.9,23.3,36.4,7.7,42.9
46103,12.7,23.1,21.8,6.7,8.7,86.5,6.1,71.8,66.3,5.2,23.5,22.3,19.1,65.9,8.7,2.6,24.0,74.9,11.3,30.2,10.1,29.2,2.9,12.8
46105,12.7,21.7,22.9,6.6,8.8,85.8,6.3,71.3,63.9,5.4,22.7,22.1,19.3,68.0,8.5,2.6,23.1,72.9,11.1,31.1,10.2,29.8,2.9,14.5
46107,12.3,21.6,23.3,6.6,8.6,86.1,5.7,71.1,64.5,5.0,23.8,22.3,18.3,68.4,7.9,2.4,22.2,75.8,10.6,31.6,9.4,28.8,2.7,12.9
46109,14.7,25.1,20.4,6.7,10.7,83.8,7.7,72.7,59.8,7.1,20.9,19.5,24.9,61.9,11.6,3.2,29.4,71.6,13.7,36.7,13.6,32.0,3.9,19.9
46111,13.4,21.8,22.6,6.5,8.5,85.9,6.1,71.3,64.2,5.3,23.5,22.4,19.0,66.9,8.5,2.5,23.2,74.8,10.9,31.7,10.0,30.0,2.9,14.0
46115,13.3,21.9,22.3,6.6,8.6,86.2,5.9,71.5,64.3,5.2,24.3,22.2,19.1,69.5,8.1,2.5,22.1,72.9,10.8,32.0,9.7,30.0,2.8,13.6
46117,10.9,20.0,25.0,6.6,8.2,87.7,5.2,72.1,67.8,4.3,24.4,24.2,16.2,73.9,7.2,2.2,19.2,76.6,9.6,30.2,8.4,28.0,2.5,10.5
46119,11.6,21.3,23.5,6.6,8.2,87.1,5.6,71.7,66.0,4.7,24.7,22.7,17.3,71.9,7.8,2.4,20.3,74.1,10.1,31.8,9.0,29.2,2.6,11.6
46121,18.7,30.1,19.0,6.8,14.7,79.7,12.9,75.4,41.5,12.6,13.7,12.1,40.3,51.7,20.8,5.5,33.2,61.2,20.2,42.2,23.6,40.6,7.6,39.3
46123,14.1,23.9,21.7,6.6,9.5,84.6,7.0,72.1,59.7,6.3,22.0,20.0,22.0,65.3,9.8,2.9,25.0,71.4,12.2,33.3,11.8,31.3,3.4,17.8
46125,12.6,21.4,22.8,6.7,8.6,86.4,5.8,71.3,63.6,5.1,22.6,23.2,18.3,69.7,8.3,2.5,21.3,73.7,10.7,33.4,9.6,29.7,2.8,13.0
46127,11.7,21.2,23.4,6.6,8.2,86.8,5.5,71.9,66.3,4.6,23.8,24.2,16.6,69.8,7.7,2.3,19.7,75.8,9.9,31.0,8.7,28.7,2.6,11.5
46129,12.9,22.9,23.4,6.6,9.0,85.4,6.2,72.0,61.1,5.4,22.4,21.7,20.4,67.6,8.9,2.6,22.8,73.9,11.1,31.6,10.5,31.4,3.0,14.7
46135,13.8,22.4,24.2,6.6,8.6,85.8,6.2,71.5,64.2,5.3,23.3,22.1,20.0,66.5,8.7,2.6,23.2,74.8,10.9,33.9,10.2,30.4,3.0,14.0
46137,17.8,29.1,18.8,6.7,12.9,80.2,11.1,74.8,51.5,10.5,17.6,16.3,33.6,52.6,18.5,4.7,35.1,70.4,17.4,46.1,20.1,38.2,6.2,33.5
47001,15.3,29.8,14.9,6.6,10.3,82.9,7.1,74.2,61.1,9.0,22.7,19.4,24.4,57.6,11.0,2.8,31.5,70.6,16.9,34.5,14.7,41.7,3.3,18.0
47003,19.2,30.9,14.8,6.5,10.6,83.0,7.7,74.7,62.4,9.9,21.5,19.0,26.3,54.5,12.2,3.0,33.7,70.3,18.0,37.1,16.5,42.6,3.7,22.1
47005,18.6,32.5,14.7,6.5,11.3,81.6,8.6,73.9,58.9,11.5,20.1,17.4,29.9,47.4,12.7,3.2,34.8,65.8,19.7,36.7,18.5,41.6,4.0,24.3
47007,19.2,31.5,15.5,6.4,10.7,81.8,8.7,73.7,60.5,11.0,20.6,17.9,28.4,49.4,12.7,3.2,35.1,68.2,18.8,39.1,17.7,42.4,4.0,24.0
47009,14.5,29.6,16.1,6.6,10.3,84.5,6.7,74.5,65.5,8.4,23.1,21.4,22.0,57.8,10.0,2.6,28.7,72.5,16.5,37.0,14.1,39.8,3.1,17.0
47011,16.2,31.1,15.1,6.6,10.7,84.2,7.4,74.7,59.9,9.2,19.6,18.8,24.6,55.6,11.5,2.9,29.6,69.8,17.5,35.6,15.6,38.9,3.4,18.8
47013,18.7,31.9,14.6,6.6,11.4,81.1,8.5,73.7,59.6,11.7,20.3,17.9,29.4,47.1,12.5,3.2,35.5,66.6,19.9,37.8,18.1,43.0,3.9,25.1
47015,17.0,30.4,15.6,6.5,10.6,82.7,7.7,73.9,60.3,10.2,21.0,18.6,27.2,53.3,11.4,2.9,32.8,69.5,18.4,36.4,16.3,42.3,3.6,21.5
47017,17.2,31.2,14.7,6.5,11.0,83.3,7.9,74.9,62.1,10.2,21.1,19.2,25.8,51.2,12.1,3.0,32.7,70.0,18.4,36.0,16.6,43.1,3.8,22.3
47019,17.9,31.7,15.0,6.5,11.2,81.9,8.4,74.0,61.5,11.0,20.6,17.3,27.8,48.0,12.4,3.1,34.0,67.5,19.1,36.5,17.4,42.3,3.8,23.1
47021,15.3,29.2,16.5,6.6,10.2,84.7,6.9,74.3,65.5,8.8,23.7,19.9,23.9,58.6,10.2,2.7,28.6,70.5,16.7,32.5,14.3,39.5,3.1,17.4
47023,16.0,30.6,15.6,6.5,10.7,84.2,7.3,75.5,62.1,9.4,21.2,19.0,25.2,52.0,11.5,2.9,31.3,69.6,18.0,39.6,15.7,42.9,3.5,19.3
47025,17.3,32.3,14.8,6.6,11.0,82.4,8.2,74.7,60.1,10.9,21.2,18.7,27.9,52.3,12.3,3.1,34.1,68.3,19.4,36.4,17.8,40.9,3.8,23.0
47027,18.8,33.2,14.6,6.5,11.4,80.7,9.2,74.1,57.5,12.2,19.0,16.9,30.6,47.3,13.4,3.4,36.7,66.4,20.5,37.8,19.3,43.3,4.2,26.7
47029,19.1,32.1,14.7,6.6,11.6,81.0,8.8,73.7,58.7,11.9,19.0,16.7,30.5,48.8,13.2,3.3,35.2,65.7,20.4,38.9,18.9,42.3,4.1,25.8
47031,15.8,29.9,15.6,6.6,10.5,83.4,7.4,74.7,63.0,9.3,23.2,19.5,24.6,58.2,11.2,2.8,31.9,71.2,17.5,34.2,15.3,39.7,3.4,19.1
47033,20.0,31.6,14.7,6.4,11.2,82.9,8.0,75.4,60.3,10.4,20.4,17.3,27.4,49.6,13.3,3.2,35.6,69.0,18.7,41.5,17.6,43.3,4.0,23.5
47035,16.3,31.2,15.7,6.6,10.3,83.5,7.5,74.5,63.4,9.4,21.6,18.7,27.0,55.0,10.9,2.8,31.3,73.0,17.6,36.2,15.5,40.1,3.4,18.8
47037,15.6,26.9,15.6,6.3,10.1,85.4,6.4,75.5,63.2,7.2,23.4,19.3,20.5,58.1,11.1,2.9,28.7,72.5,14.8,31.8,13.6,38.7,3.3,15.7
47039,17.5,30.7,15.0,6.5,10.8,81.8,8.0,74.2,61.1,10.6,19.7,18.0,27.6,50.4,12.1,3.0,33.5,69.1,18.7,35.8,17.0,41.3,3.7,22.1
47041,18.2,30.8,15.0,6.5,10.6,82.7,7.8,74.2,62.9,10.0,21.3,19.5,25.7,51.9,11.7,2.9,33.6,68.8,17.9,35.2,16.5,42.5,3.5,21.3
47043,16.6,30.5,15.5,6.5,10.6,83.4,7.4,73.9,63.6,9.5,22.1,19.7,25.2,56.0,11.1,2.8,31.1,69.5,17.7,35.0,15.4,40.1,3.4,19.9
47045,17.1,31.1,15.4,6.5,11.0,83.1,7.8,75.8,62.0,9.9,20.7,18.2,26.5,50.8,12.4,3.1,34.6,70.9,18.2,35.5,16.4,41.0,3.7,21.3
47047,15.8,29.5,14.9,6.3,10.6,85.8,6.9,77.2,65.6,8.3,22.3,19.9,23.0,55.8,12.2,2.9,30.0,73.0,16.3,39.9,14.4,41.9,3.5,17.8
47049,18.5,32.1,14.3,6.6,11.4,81.3,8.8,73.9,60.0,11.9,20.3,17.5,30.1,48.7,12.6,3.3,36.1,68.2,20.2,37.8,18.7,42.1,4.1,25.9
47051,15.4,30.2,15.8,6.5,10.4,83.6,7.3,75.0,63.3,9.0,22.3,19.0,25.3,55.7,10.9,2.8,29.1,70.0,17.1,32.3,14.8,43.4,3.3,17.8
47053,16.9,30.4,14.1,6.5,11.0,83.5,7.7,75.3,62.9,9.7,21.6,19.0,26.2,51.1,12.6,3.1,31.8,71.7,18.0,39.6,16.1,41.3,3.8,20.8
47055,16.5,30.2,15.3,6.5,10.7,83.7,7.4,75.1,61.6,9.6,21.2,18.9,25.5,53.4,11.6,2.9,32.7,70.3,17.6,35.1,15.8,41.0,3.6,20.6
47057,18.2,31.5,15.2,6.6,11.0,82.1,8.1,73.6,61.4,10.9,20.7,18.2,28.2,50.9,11.9,3.0,34.8,67.7,19.1,36.7,17.3,41.2,3.8,23.4
47059,16.9,30.5,14.2,6.7,11.0,83.4,8.0,75.0,62.3,10.4,19.8,19.4,27.3,54.2,12.1,3.0,32.7,69.4,18.4,36.0,16.8,41.5,3.6,21.3
47061,18.9,32.7,14.6,6.6,11.6,81.1,8.8,73.8,58.4,12.2,19.2,17.5,30.6,47.7,12.9,3.3,35.5,67.3,20.6,38.3,19.1,43.0,4.1,26.7
47063,19.5,31.5,13.5,6.6,10.9,82.1,7.9,73.4,61.2,10.2,19.9,18.9,26.9,51.3,12.1,3.1,33.9,69.2,18.4,36.4,16.8,45.6,3.7,22.4
47065,14.2,28.0,15.0,6.5,10.5,86.7,6.6,76.9,66.0,8.0,23.7,21.9,20.5,58.4,11.3,2.8,27.0,76.1,15.6,36.3,14.1,39.1,3.2,15.0
47067,18.8,33.1,15.2,6.6,11.5,81.0,8.9,73.6,59.4,12.2,19.3,16.9,30.8,48.0,12.8,3.3,36.2,67.1,20.5,37.5,18.9,42.3,4.1,26.7
47069,21.7,31.8,13.5,6.1,11.6,82.9,8.7,77.4,59.4,10.9,18.1,16.7,29.8,44.8,15.8,3.6,38.6,70.0,19.0,43.0,18.7,47.4,4.7,26.6
47071,17.7,32.1,15.0,6.5,11.1,82.5,8.0,74.3,60.2,10.7,20.1,18.7,28.6,51.2,12.0,3.0,35.1,68.5,18.8,38.3,17.0,41.1,3.7,22.4
47073,17.1,32.3,14.6,6.6,10.8,82.0,7.9,72.9,62.1,10.5,19.9,18.9,28.1,50.3,11.6,3.0,33.6,67.9,18.6,33.4,16.7,42.3,3.6,22.4
47075,20.2,31.9,12.2,6.1,11.9,84.5,7.9,78.9,60.4,10.0,19.4,16.8,27.0,46.7,15.6,3.5,37.6,73.6,18.4,42.1,17.6,46.0,4.6,24.9
47077,17.5,32.4,15.1,6.6,11.2,82.7,8.0,74.5,61.4,10.6,21.2,19.0,28.2,52.4,12.5,3.1,33.3,69.8,19.0,39.8,17.1,42.3,3.8,22.1
47079,17.5,30.5,14.9,6.6,10.8,82.9,7.9,74.3,62.1,10.2,20.4,19.3,27.1,51.5,12.1,3.0,34.4,71.2,18.4,36.2,16.7,42.2,3.7,22.0
47081,18.2,30.8,15.9,6.5,10.7,82.5,8.0,74.4,61.5,10.4,21.0,18.8,27.1,50.6,12.0,3.0,33.1,68.8,18.4,40.5,16.6,42.6,3.7,22.2
47083,18.3,31.9,15.2,6.5,11.1,82.2,8.0,73.6,60.7,10.7,20.3,18.0,28.7,50.1,11.8,3.0,34.2,68.8,19.2,34.6,17.2,42.5,3.7,23.3
47085,16.8,30.1,16.1,6.5,10.6,82.6,7.7,73.5,61.9,9.9,20.3,18.5,26.6,51.5,11.3,2.9,33.3,68.9,18.2,34.7,16.1,42.0,3.5,21.0
47087,18.2,32.0,14.9,6.5,11.1,82.1,8.4,73.3,59.1,11.2,20.5,17.6,29.0,49.6,12.1,3.1,35.8,67.4,19.4,37.0,17.7,42.0,3.8,23.6
47089,16.0,30.8,15.7,6.6,10.5,83.5,7.4,74.5,61.4,9.6,23.9,18.5,25.4,56.5,11.3,2.8,32.3,69.3,17.9,39.1,15.9,41.0,3.4,20.2
47091,18.9,32.5,15.5,6.5,10.8,81.3,8.7,73.2,59.6,11.4,19.2,16.7,29.5,48.3,12.4,3.2,34.0,66.2,19.3,37.8,17.9,41.9,4.0,24.8
47093,13.5,27.5,17.9,6.7,9.9,85.0,6.6,75.5,67.2,7.8,22.8,20.5,19.1,62.2,10.7,2.7,26.4,69.2,15.6,30.7,13.2,39.6,3.1,15.8
47095,22.3,32.0,15.1,6.2,10.9,81.6,9.2,75.1,58.2,11.6,18.1,16.5,30.9,43.9,15.0,3.5,37.7,68.1,19.0,41.4,19.0,45.8,4.7,27.7
47097,21.4,33.7,12.9,6.4,11.7,82.3,8.7,77.1,60.1,11.3,19.1,17.1,29.6,45.3,15.3,3.6,39.4,70.6,19.6,43.7,19.5,46.3,4.6,26.7
47099,17.5,30.1,15.3,6.6,10.9,81.6,8.2,73.8,60.8,10.8,21.4,18.9,27.5,51.9,12.0,3.0,34.9,69.4,19.0,38.8,17.1,41.1,3.7,22.5
47101,17.2,31.8,15.2,6.6,11.0,82.0,8.1,74.3,60.0,10.7,20.1,18.1,27.6,49.1,12.2,3.1,33.2,68.9,19.0,38.4,17.1,42.4,3.8,22.6
47103,17.1,29.9,15.7,6.5,10.8,83.4,7.6,75.0,62.5,9.8,20.4,17.6,26.5,52.4,11.5,3.0,33.1,67.4,18.0,35.1,16.1,42.7,3.6,20.8
47105,16.0,28.4,16.2,6.6,10.1,85.0,6.7,74.5,64.7,8.4,23.9,20.2,22.3,57.8,10.4,2.6,27.9,71.2,16.1,31.0,14.2,41.7,3.0,16.6
47107,16.9,30.6,14.4,6.6,10.9,83.1,7.8,74.7,60.1,10.1,20.5,17.4,26.2,51.8,12.2,3.0,33.8,69.6,18.3,35.1,16.3,41.3,3.6,21.0
47109,18.4,32.8,15.1,6.5,11.2,81.7,8.5,74.5,59.2,11.3,20.2,17.2,29.0,53.1,12.7,3.2,35.9,68.3,19.8,39.2,18.0,42.9,4.0,24.1
47111,18.8,32.5,14.7,6.6,11.2,81.9,8.3,73.4,59.7,11.2,19.9,17.4,29.0,51.1,12.3,3.1,36.0,68.2,19.5,36.5,17.9,42.4,3.8,23.9
47113,16.3,29.4,13.2,6.3,10.6,85.3,7.4,78.2,65.1,8.5,23.5,20.8,23.2,53.2,13.2,3.1,31.0,72.0,17.0,39.5,15.2,41.4,3.8,19.2
47115,17.0,31.3,15.7,6.6,10.9,83.1,7.7,74.1,62.1,10.2,21.1,18.8,27.2,52.2,11.6,2.9,32.4,70.2,18.5,37.8,16.4,42.0,3.6,21.0
47117,16.9,30.5,15.1,6.5,10.5,83.9,7.3,74.8,63.1,9.5,21.2,21.0,25.3,54.2,11.7,2.9,32.9,71.0,17.5,39.3,15.6,41.6,3.5,20.1
47119,15.1,28.2,15.3,6.5,10.3,85.5,6.7,75.7,67.3,8.3,22.6,19.4,22.0,59.1,11.2,2.7,28.6,70.2,16.3,33.4,14.0,39.4,3.2,17.0
47121,17.0,31.1,15.8,6.5,10.7,82.9,7.9,74.1,61.0,10.3,20.6,19.6,27.3,53.6,11.7,2.9,32.6,70.7,18.5,36.2,16.3,42.2,3.6,20.9
47123,18.2,32.7,14.5,6.6,11.2,81.7,8.3,74.2,61.1,11.0,20.5,17.5,27.5,48.4,12.2,3.1,33.7,68.7,19.4,38.6,17.6,42.5,3.9,24.1
47125,15.0,30.0,15.2,6.3,10.3,85.8,6.6,77.4,65.7,7.7,22.2,19.1,21.9,57.9,12.2,2.8,28.7,73.2,15.7,37.1,14.1,42.8,3.3,16.2
47127,15.7,29.6,15.8,6.6,10.3,83.9,7.2,74.5,62.6,9.2,22.7,19.4,25.0,56.6,10.8,2.8,30.3,70.6,17.2,35.1,15.0,41.2,3.3,18.6
47129,19.4,32.6,15.4,6.5,10.9,80.7,8.9,73.6,58.3,11.7,19.6,17.7,30.8,47.6,13.0,3.2,35.3,67.0,19.7,37.3,18.6,44.5,4.1,25.6
47131,18.2,32.2,14.5,6.5,11.1,82.7,8.1,74.9,59.2,10.8,19.0,18.4,27.6,50.0,12.9,3.2,35.1,67.6,19.2,37.1,17.6,42.5,3.9,22.3
47133,17.7,30.8,15.1,6.6,11.0,82.2,8.2,73.9,59.2,10.9,19.8,17.9,29.1,48.9,11.8,3.0,33.4,67.5,19.1,36.4,17.4,42.4,3.8,23.5
47135,19.8,33.4,14.8,6.6,11.6,80.7,9.2,73.8,57.7,12.3,19.0,16.8,30.8,46.5,13.5,3.4,37.0,65.4,20.7,38.7,19.4,42.7,4.3,26.8
47137,18.2,31.3,15.3,6.6,11.1,82.0,8.3,73.5,59.7,11.1,20.0,18.6,28.8,50.8,11.8,3.0,34.3,68.2,19.4,35.4,17.4,41.6,3.8,23.6
47139,17.2,32.1,15.3,6.6,11.0,82.8,8.1,74.0,62.3,10.7,20.4,18.4,26.8,51.6,11.8,3.0,33.3,68.9,18.9,38.0,16.9,41.6,3.7,22.9
47141,16.2,29.3,15.1,6.6,10.3,84.1,7.6,75.0,60.8,9.5,22.2,19.5,24.8,57.4,11.2,2.9,29.3,70.6,17.6,32.1,16.1,40.9,3.5,19.4
47143,18.4,32.0,14.9,6.6,11.1,82.1,8.4,73.8,58.5,10.9,20.9,17.9,27.7,49.1,12.5,3.1,32.8,67.4,19.0,38.7,17.7,42.9,3.8,23.3
47145,15.1,30.0,16.0,6.6,10.5,83.6,7.2,73.7,64.5,9.2,22.4,19.2,23.9,53.5,10.7,2.8,29.4,70.5,17.1,34.4,15.1,41.5,3.3,18.1
47147,15.7,28.6,15.5,6.5,10.2,84.4,6.9,74.4,63.9,8.5,23.0,20.3,23.6,57.5,10.8,2.7,30.2,71.7,16.5,36.6,14.2,40.9,3.2,17.5
47149,13.9,27.8,15.9,6.5,10.1,86.4,6.3,76.4,66.2,7.6,22.1,21.1,19.9,63.3,10.8,2.6,26.7,71.8,15.6,34.7,13.3,42.2,3.0,14.9
47151,18.1,32.7,14.9,6.6,11.4,81.3,8.6,73.9,60.0,11.7,19.5,18.1,30.2,48.4,12.6,3.2,36.4,67.9,20.0,36.5,18.6,43.6,3.9,24.9
47153,16.6,29.4,15.4,6.6,10.6,82.8,7.6,73.9,62.1,9.9,22.5,18.9,26.1,56.0,11.1,2.9,31.3,68.0,18.0,32.7,15.9,40.1,3.5,20.2
47155,17.4,31.0,14.7,6.6,10.5,83.1,7.5,74.3,62.9,9.6,22.0,18.5,25.4,52.5,11.4,2.9,33.9,71.0,17.6,36.3,15.9,41.0,3.4,19.5
47157,17.0,28.7,13.7,6.0,11.2,86.1,6.8,78.1,62.7,8.1,19.9,17.4,21.1,58.8,13.7,3.3,31.3,73.5,16.1,33.9,15.1,45.9,4.1,19.2
47159,16.7,30.4,16.0,6.5,10.8,83.3,7.7,74.1,62.3,10.0,21.8,18.8,26.8,52.5,11.4,2.9,33.3,68.1,18.3,37.1,16.2,40.8,3.5,21.2
47161,16.4,29.3,16.1,6.5,10.4,83.5,7.4,73.8,63.1,9.5,21.8,20.0,25.8,55.3,11.0,2.8,30.3,69.4,17.7,34.3,15.5,42.0,3.4,19.9
47163,15.7,29.3,14.5,6.7,10.8,84.1,7.2,74.6,64.7,9.5,23.7,19.2,24.8,56.1,10.9,2.8,30.1,69.0,18.1,34.2,15.5,41.0,3.4,18.6
47165,14.4,27.0,15.8,6.5,10.0,85.0,6.5,75.8,64.8,7.8,22.5,21.1,20.7,61.2,10.0,2.6,28.4,71.1,15.5,30.7,13.2,39.5,2.9,15.3
47167,16.5,30.7,14.9,6.4,10.5,84.8,7.1,76.0,64.5,8.8,21.8,19.2,25.0,55.5,11.4,2.9,31.2,72.2,17.0,35.7,15.1,41.0,3.5,19.1
47169,18.0,30.0,16.2,6.5,10.4,83.2,7.9,74.2,61.9,10.0,21.2,18.8,27.0,51.8,12.5,3.0,32.5,70.1,17.6,36.8,16.2,42.7,3.8,21.5
47171,17.3,31.2,15.0,6.7,10.8,82.8,8.1,74.3,60.4,10.5,20.2,18.4,26.7,52.5,11.9,3.0,33.0,67.9,18.5,35.0,17.1,41.6,3.7,21.8
47173,19.0,32.9,14.9,6.6,11.3,81.4,8.6,73.6,59.4,11.8,20.1,17.2,29.9,47.5,12.5,3.2,36.0,66.9,20.3,37.3,18.5,42.5,4.0,25.3
47175,19.0,32.6,15.1,6.5,11.3,81.0,8.7,73.6,59.0,11.9,19.2,17.3,30.4,48.2,12.7,3.2,36.1,67.6,20.2,38.6,18.6,42.3,4.1,25.5
